x y z
-9.442460239686392143e+00 1.954367941460943925e+01 -1.838944392661171767e-01
1.196298121406084114e+01 1.754972210857195947e+01 -2.960232685251973361e+00
5.793730165165846380e+00 6.710753869929959592e+00 -9.959878744079787793e+00
-8.549378760961863222e+00 1.582233491917713053e+01 3.061280763291108542e+00
3.733074030325592929e+00 1.734752318860802234e+01 6.295054544347873815e+00
6.355263846548437456e+00 1.702889950301556610e+01 7.181988992779159142e-01
-7.370335069386741544e+00 1.727224898337551906e+01 -7.031822847868013149e+00
-7.673990265182784043e+00 1.626041314004600835e+01 4.497258254852220638e+00
1.164788135500456345e+00 2.913668335749746596e+00 7.613586606067425322e+00
1.256475114996279174e+01 1.714146961292819782e+01 2.016094237996539640e+00
1.946898094407929491e+00 2.046873720173076094e+01 -4.717841579385429363e+00
9.927268463190630499e+00 4.739826729961020391e+00 8.841945600337259847e+00
3.547571440593593195e+00 1.451528184905253127e+01 -1.074395369313272397e+01
-3.079034047982222244e+00 1.304470478304258840e+01 -1.025137768534662719e+01
6.317839202664234044e+00 8.111001252662052963e+00 2.504086963449378977e-01
-9.132292737740108635e+00 3.605681213901783089e+00 1.527092868820924432e+00
-8.014501838175698722e+00 1.662592779199435000e+01 4.008429712867554784e+00
1.163012428818957744e+01 3.143913965639374641e+00 5.886346774370518453e+00
1.614157712009019807e+00 1.647176076028467273e+00 -1.102341719657078123e+01
1.181278404411517435e+01 1.447231402503431319e+01 5.419086753510026888e+00
8.236680357348383552e+00 1.460338467943669549e+01 1.067061176428435409e+01
-3.551798039302318077e+00 9.099488187773221881e+00 7.497650067686773667e+00
6.291259403580231613e+00 1.001091969835054130e+01 1.931378781986365034e+00
3.853328092840811347e+00 1.657571784137883242e+01 -3.910998784798782157e+00
1.119623765494496404e+01 6.127566208506694423e+00 -4.756370405960359982e+00
1.115987369568683718e+01 1.760444129858291973e+01 6.898757649886128718e+00
-9.476980539469430198e+00 1.361402972860988214e+01 -1.071666977987280278e+00
8.838789535894477467e+00 5.629359124629581324e+00 1.009553062361068854e+01
6.262363734299976947e+00 7.240869250662903767e+00 -1.228612992603471676e-01
-3.060656303042374127e+00 7.000355620796002931e+00 -1.025880348126131913e+01
3.857268563073592116e+00 1.576926872636249577e+01 6.194190339502046783e+00
4.860067353486302366e+00 3.986770633399756569e+00 -1.035032315557191218e+01
5.998527768922223835e+00 5.687364520845418214e-01 1.229846712252103735e+01
5.289777997004077470e+00 1.806652903968187784e-01 4.579602216331791986e+00
1.130042217624686707e+01 1.388884019661278124e+01 -4.553452821858233968e+00
1.082604341917039470e+00 6.961940520014764822e+00 -4.813377791322387189e+00
2.784327249223907508e+00 7.596246895638351759e+00 -4.473394345216471280e+00
-4.815206414443757410e+00 1.951370072620485274e+01 -9.353470908506990256e+00
1.253383762953596481e+01 7.747971281458119641e+00 2.345073734489864670e+00
3.600769574797841877e+00 2.092461132526955581e+01 1.339925729210922611e+01
8.787949033177723024e+00 6.144658125914038926e+00 1.014692438632132188e+01
-3.709907466683479704e+00 2.716525651316045176e-01 -9.971626005482434607e+00
9.296321387592389129e+00 1.039684661707911850e+01 -7.417530500336189547e+00
1.145592460116898614e+01 1.525183676456206605e+01 -4.231732725105807447e+00
-9.783792368555704888e-01 1.212701290978627444e+00 7.916715244987155842e+00
-4.350167655370058561e+00 3.012274756751474936e+00 7.184022111493353790e+00
9.687709248646534377e+00 1.165640805043824102e+01 9.146099443192419187e+00
-9.476050999354573179e+00 5.197711560498061267e+00 -8.410678410373112479e-01
4.141481281536663950e+00 1.531276353268039436e+01 1.319860591681097972e+01
9.393388198809939027e+00 2.343837434428477806e+00 -7.313617696432466175e+00
5.325848479690370674e+00 5.703240703997150440e+00 4.522922911310272021e+00
6.295622658636133018e+00 1.748927139555787136e+01 1.901443867182930125e+00
1.204996326633581916e+01 1.851811688267799028e+01 -2.690564911078900945e+00
-5.569915409344201151e+00 1.199377343747836377e+01 -8.821006628465175581e+00
-2.553494169533885305e+00 1.117240795308251222e+01 -1.044838020017808233e+01
6.456472256118913400e+00 4.345857873260425386e+00 1.201995904479233168e+01
4.556294905724874944e+00 8.885368382360967487e+00 1.302688132301576829e+01
-9.065392705180332911e+00 4.755683093078685530e+00 -3.772863556996576495e+00
9.575062503446986284e+00 9.683792180407010619e+00 -7.112208871658222797e+00
5.762544201465728655e+00 1.781725665011055781e+01 -1.673325354127233933e+00
-9.155076852903208717e+00 4.915276615849090369e+00 1.444320521930849255e+00
4.119960556932608320e+00 1.330741169448274164e+01 -3.717337608407901950e+00
6.287533906241060677e+00 7.392850923686761888e+00 2.772652190463518670e-02
7.544017898426188751e+00 6.290112308580502187e-01 1.125149078083057042e+01
5.889117077591746963e+00 1.778073985578751603e+01 -1.391190341600370362e+00
-7.114574199544766664e+00 1.388906114238581324e+01 -7.345537464192298138e+00
4.403787471227281536e+00 2.062179070280262039e+01 -3.482120354888095459e+00
1.177393518273667228e+00 9.079565707340484515e-01 7.609937552284726792e+00
7.665662022833811484e+00 3.612965706522365039e+00 -8.851305726875027702e+00
9.856100841484501274e+00 5.041113950051663295e+00 -6.781425847343066415e+00
3.960904604909730953e+00 3.088677383488717121e-01 -3.835823271122990263e+00
-9.388804858663251096e+00 9.091075678986975106e+00 2.944895631247169687e-01
9.407247622566545786e+00 8.813270034113060092e+00 -7.298575328341728508e+00
-8.918474361244609128e+00 1.613232329393322217e+01 2.191626985741661482e+00
5.448559693030855300e+00 1.931046825807207412e+01 -1.011559028617344858e+01
5.091276734498267897e-01 1.234022711346159618e+01 -1.102995611220650218e+01
1.242849576353663643e+01 1.947805100338525719e+01 3.109215625232391922e+00
7.137359993337591746e+00 9.790775710420245304e+00 1.155776042427870109e+01
-6.375558210006473381e+00 5.594816275801428596e+00 -8.128365080285998800e+00
8.922341001135608352e+00 1.800921508012061878e+01 -7.795711213762420932e+00
8.784456348078076848e-01 2.085267928750661071e+01 -4.813400788771081018e+00
2.376563752486797743e+00 1.361854337218555955e+01 7.148301863967754244e+00
-7.372607744038444544e+00 1.291479768514503235e+01 -7.028917774963456822e+00
6.209251750230123434e+00 6.324595979333639484e+00 -3.853787504057965552e-01
5.172240990737792643e+00 1.140072205046502418e+01 -2.646906735941268796e+00
-8.977217277552387742e+00 1.573520582128212331e+00 2.025447070153306051e+00
6.357275505932800996e+00 1.346192147886419477e+01 7.705208414870308165e-01
-9.456099392794698133e+00 1.078636191616248041e+01 -1.628791714511000688e+00
6.218237862439493391e+00 9.229108228143836357e-01 2.335997324105103967e+00
4.715156620995910153e+00 9.652993580919154937e+00 1.295686900246528950e+01
-8.498893830314112607e-01 1.168071413519051482e+01 -1.088451972015487357e+01
1.219791787826601315e+01 1.279511399595700460e+01 -2.173447496902961795e+00
-5.506042456035824983e+00 8.767776206756616730e+00 6.545470859462569457e+00
2.128666472618439442e+00 7.452781904151574821e+00 -1.098263320644820595e+01
4.285770876401168827e+00 2.012047288008065493e+01 5.808253471995828754e+00
1.080878034916795549e+01 1.644527858183988656e+01 7.533427429673616338e+00
5.691877273527930825e+00 1.010106271996551452e+00 3.864116233966139013e+00
4.072016413355567188e+00 1.758245679215858459e+01 6.008554076429428292e+00
2.878143337009536395e+00 1.554067599373741260e+01 6.880017269034628846e+00
-9.428682050000432469e+00 1.235954124417579791e+01 -3.751427150601757687e-02
1.233032332101268480e+01 8.678583863798394304e+00 -1.617364599870864117e+00
-6.994576710645205253e+00 5.223362836651182839e+00 5.300834896111982886e+00
-9.102415639123469404e+00 7.747648848976663949e+00 -3.647041480116798962e+00
2.673341941662443322e+00 1.503145976438523945e+01 -1.091314092970497818e+01
-8.957631275399675630e+00 8.366112910314633666e+00 -4.108240581381253698e+00
8.786926079538282863e+00 2.058652219907752468e+01 -7.924562484227055670e+00
4.939111278200122079e+00 1.017107521559345606e+01 -2.937519815977103210e+00
-4.820901750763537663e+00 1.227539822920663681e+01 -9.349816240096462394e+00
1.041979536824545249e+01 1.002692502669929020e+01 8.152852566259806366e+00
2.528951357840703018e+00 1.489910711732204263e+01 1.372387268558077800e+01
6.148242084599461421e+00 2.143822209297726822e+00 -6.324253522806934091e-01
1.202222912191177251e+01 3.292922523783970323e+00 4.804016912057538669e+00
1.128929707537403004e+01 1.995984175177002129e+01 6.641811787835450787e+00
1.260478954820956332e+01 7.546777725474571596e+00 1.166580520145774624e+00
6.286915905237520974e+00 8.602431611347942209e+00 1.960253700424029244e+00
4.991250589322717701e+00 5.373820532488323920e+00 -2.875833009095181581e+00
1.257113722528295163e+01 4.579981111244626035e+00 1.933777600401478391e+00
-2.729554095643951239e+00 1.399409289678214030e+01 -1.038587829871713097e+01
6.081759185700865267e+00 7.918624743767739282e+00 2.867168198243501998e+00
6.306911721105644908e+00 1.397062157199474264e+01 1.629509305251703732e-01
6.251056787370324663e+00 5.782092499333656654e+00 2.171710898396898681e+00
4.998406845419295585e+00 4.848180015948466703e+00 1.282601573653255755e+01
-2.638030404938182638e+00 1.394609457810849307e+01 7.745326760425839119e+00
-6.031304934423130426e+00 1.870443103118926587e+01 -8.442078731102405698e+00
-9.177785807233203030e+00 6.089717824738944962e-01 1.358660581021581049e+00
1.135277882331195620e+01 4.160960564022140318e+00 -4.447800138224925703e+00
1.259213781215001582e+01 3.655890081459999941e+00 1.586812354777745515e+00
5.164677061850537321e+00 8.339900616247593490e+00 -2.656970059034986953e+00
1.260571672251005282e+01 5.169592796775590582e-02 9.233405999520439833e-01
-9.021886944046144663e+00 4.284547448709085771e+00 -3.913302890625576236e+00
1.065664583269746402e+01 3.305292513839729551e+00 7.784874256504834555e+00
6.271823911381264161e+00 2.058205354534504394e+01 -6.888681843728991505e-02
-3.734361157123024633e+00 1.921258659743838582e-01 -9.959778029401137545e+00
1.248375913179278029e+01 1.290079793741623426e+01 2.750931360745414000e+00
-3.465704903961333017e+00 5.530168473396233964e+00 7.525889058063774506e+00
1.112421961819005567e+01 2.121897254730541693e+00 6.967150580090248901e+00
-2.617691766645004137e+00 1.759326897242353027e+01 -1.042599036936965184e+01
4.150712190093511111e+00 1.814869802352374606e+01 5.936708368473052388e+00
-9.167731046959778141e+00 1.406783179306811782e+01 -3.408013781252244190e+00
-2.546024751927684626e+00 1.166748744451905928e+01 7.764061399906741379e+00
5.974803738902979333e+00 2.254660721390145728e+00 -1.174319658961442414e+00
1.237590584843896302e+01 1.215343672149307608e+01 -1.394197805661216760e+00
8.044692557488358986e+00 3.800870925289757896e+00 -8.563818256177999189e+00
9.840995190554528094e+00 5.659246564605153296e+00 8.953595886124448455e+00
-1.337200616721757385e+00 1.879997174800668702e+01 -1.078972448093214176e+01
4.989180636145729153e+00 7.777727447701009211e+00 5.010265797006799637e+00
6.356074854539031094e+00 3.522007614309009771e+00 7.379668281387109507e-01
5.928019967337353258e+00 1.093986537742973653e+01 3.318103345339409316e+00
-5.962271838605862628e-01 2.077788515786035006e+01 7.906798141374435929e+00
1.030527138128803877e+01 2.732725622741428495e+00 -6.196882445757806224e+00
6.333089350786358374e+00 1.906084532197375125e+01 3.941608259617156995e-01
4.380878014712497048e+00 1.716928599316611681e+01 -3.502323645073520009e+00
1.150772956735882779e+01 8.190521199431465504e+00 6.172683394418720937e+00
2.293588429635850523e-01 2.250692252073462907e-01 7.821302907509116054e+00
-5.971212943616599489e+00 1.324135076338912675e+01 -8.494000785287180832e+00
7.973410929160518634e+00 2.653627329102185683e+00 1.090078359003614494e+01
4.168248711984484878e+00 1.773272094723682812e+01 5.920403734935770323e+00
5.392794867812915616e-01 2.361304398176542918e+00 1.408859044964583163e+01
1.239907685042215491e+01 7.337773937282764614e+00 -1.271932590280228093e+00
1.684212726134980409e+00 1.984893760535361551e+01 -4.763264258959181596e+00
6.232806892161241841e+00 4.630834184185127489e-01 2.265741153604943658e+00
1.249954732991457718e+01 4.577972810818705440e+00 2.633987715511848293e+00
1.690953601685941887e+00 2.106490686093974496e+00 -4.762278930370450247e+00
-4.478773919726853237e+00 1.674555824859770325e+01 7.124344912513959294e+00
-4.538400820394334900e+00 1.668076584948962804e+01 7.095769349269947845e+00
6.318658596376113934e+00 8.850991029838954915e+00 1.723284975705789757e+00
3.694447286696676880e+00 4.309949707699308519e+00 -4.015138579866307289e+00
1.112394337382028198e+00 1.283833573929933713e+01 -1.104009423759512920e+01
-3.992656985111957990e+00 2.040838959694232813e+01 7.336284149302691127e+00
7.611663717091682324e-01 6.003308763346369759e+00 1.406250745492063636e+01
1.071019179235175534e+00 6.002319780414406836e+00 -4.813610176370874960e+00
6.240062733565388875e+00 7.464941787845769561e+00 -2.403362450415120477e-01
1.239461811894892129e+01 7.554348575264174137e+00 -1.295988550882681611e+00
1.110557709804987425e+01 2.054269433424571467e-02 7.002524312899549130e+00
-5.143134241813916319e+00 1.100385722910545994e+01 6.771862859852637584e+00
6.179926106918818718e+00 1.408880249411562247e+01 -5.096389633575479916e-01
-7.785510438654899446e+00 4.468743986042181149e+00 -6.461398887696443438e+00
-6.705892372223653197e+00 1.689137129878590571e+01 5.589512567723780911e+00
2.445636461392415861e-01 1.089359554571917599e+01 -4.757468126635250982e+00
6.134567371469664465e+00 5.397424743585122364e+00 -6.823889977198646095e-01
3.092277635188907414e+00 6.108643277334745214e+00 -4.342710153574025789e+00
6.523747409279704534e+00 4.585049357125067004e+00 -9.583531776798531965e+00
-3.587807404952585877e+00 1.831218514080860871e+01 7.485526635081602542e+00
1.044440970004487035e+01 8.934053097429634605e+00 8.115835925749554036e+00
4.357832646185204051e-01 4.736018429598003010e+00 7.785882956984255365e+00
-7.252945894914281766e+00 1.908277906180140704e+01 -7.178986814104517222e+00
-8.054624003405212562e+00 1.657457405819585716e+01 3.945934345962292866e+00
1.249315468697244569e+01 1.818163164684266642e-01 -6.825870020178624875e-01
1.459312213275091086e+00 1.420233802004516876e-01 7.522110959432570354e+00
1.211737011110102102e+01 1.989668195090756342e+01 4.485403336370896277e+00
-4.117057063063822575e+00 2.009676147024063653e+01 7.285535252097333547e+00
1.043180466728546252e+00 8.115766345971207940e+00 -4.814055141961587125e+00
-5.454498802768894983e+00 1.043643074585364205e+00 6.579192901993457632e+00
2.492738346096467161e+00 1.123578179934322918e+01 -1.093920216779919841e+01
-8.375588551037283835e+00 7.963813462580642266e+00 3.399529643808830492e+00
1.219542840199698297e+01 1.796193850085369448e+01 4.198611740971919915e+00
4.477641894269887679e+00 6.488833518736665695e+00 -3.415431669730387476e+00
7.435454371560644482e+00 6.282419326172011154e+00 1.133561699410704371e+01
1.090214975871641379e+01 5.299519281600603371e+00 7.372545805108194905e+00
1.045475229682494245e+01 7.584035080262236050e+00 -5.984613018747733548e+00
1.079891924820189786e+01 3.794639815597827148e+00 7.550116768438766002e+00
5.151350238563974226e-01 7.039448108435209406e+00 -4.791870131371704034e+00
-5.377992204680853483e+00 1.082079853196623276e+01 6.628271149358582193e+00
1.232459299637113048e+01 2.106598201245937219e+00 -1.644018824937247603e+00
1.161202729590492488e+01 2.070939680615938272e+01 5.929902785544395982e+00
-1.245340447752591562e+00 2.468075087436585768e+00 7.912686742188197897e+00
1.067096439127977270e+01 5.505554191909636685e+00 -5.659212527362218026e+00
3.201194496214948004e-01 4.718399405371014765e+00 -4.768685262457072582e+00
5.942106104663840149e+00 2.522364800210258995e+00 -1.260021784068314110e+00
6.341483365629879465e+00 1.640111296019429687e+01 4.910677942180263211e-01
6.343649688146020260e+00 8.607415593054536629e+00 5.193658070324537190e-01
7.209200879807863060e+00 8.419579423351358116e+00 1.150538224823647404e+01
-6.229919189727350037e+00 2.960267581891649513e+00 -8.264571045375401326e+00
-3.037669265552939368e+00 1.132896621861839037e+01 -1.026803584741816877e+01
4.173627474630111078e-01 1.853028035494703474e+01 -4.781277876582708863e+00
1.837912652249120260e+00 8.595608181581400942e+00 7.384786765902073391e+00
4.963055581207627576e+00 1.581758213858181961e+01 -2.909411985927303324e+00
2.737438679844723666e+00 5.514736938484495532e+00 6.960310451723582759e+00
6.337130233048954508e+00 1.681399594969490963e+01 4.386437696176423984e-01
4.065970411903547799e+00 1.965249637004999528e+01 6.013986011752464833e+00
7.705632031979078533e+00 3.224197030731810187e+00 1.112293043066664566e+01
-1.165480213060257286e+00 6.467282176660911652e+00 7.914833769405982267e+00
-1.965074413595097269e+00 1.515852062406378309e+01 7.857048831721947124e+00
1.838719693127589982e+00 1.758396276247722767e+01 1.388427805152048045e+01
-3.715423388358420898e+00 1.731805350081263484e+01 -9.968960267631047145e+00
3.599783324560384301e+00 1.149520154735833977e+01 6.398384932285390292e+00
2.526477439056719430e-03 7.927593757338727620e+00 7.853659533317431496e+00
-7.381950810560691245e+00 1.445202508635071581e+01 4.866828708084424804e+00
6.798753681200849996e+00 1.900016367467296874e+01 1.179514936920077162e+01
1.135339560827191363e+01 9.618727812693443013e+00 6.509100973248946431e+00
-9.154984700026496114e+00 8.842939198878889684e+00 -3.456592419457297893e+00
-8.099502575590328490e+00 1.644649885655636723e+01 3.874644219383569954e+00
-5.730092308052343597e+00 9.864374579713400593e+00 6.392544895731304244e+00
4.669235056642092374e+00 1.014774294372508301e+01 -3.230633682007334251e+00
6.040056404132332801e+00 3.363607029694019257e+00 -9.902231687697632401e-01
-8.568149613113304142e+00 7.662782624337101112e+00 3.022535111533352303e+00
6.696049240793884749e+00 9.589213722374564597e+00 1.186416182585461421e+01
6.425474404754837998e+00 6.731017714769059523e+00 1.203959811841226824e+01
3.742103119506666520e+00 1.005946353925548387e+01 -1.069642136255307285e+01
-7.736913858710728675e+00 1.907650651533463559e+01 4.412046278232770291e+00
1.066615058047552722e+01 4.611674950725809019e+00 7.769530509487681869e+00
1.033248949088948709e+00 8.492516128809905140e+00 -4.814175089278432296e+00
-6.751287717984234327e+00 7.934712428296453623e+00 5.545886768053992277e+00
-3.906511692878876563e+00 3.601122785910342294e-01 -9.874155538610331462e+00
4.588428995033189572e+00 2.186399046586251949e+00 -3.310735085353261553e+00
8.872234291664735650e+00 9.531869274353532262e+00 1.006141717437566818e+01
-7.310989577975189668e+00 5.736023853528616989e+00 -7.106920631775053288e+00
9.620860796652481284e+00 9.086123721388799979e+00 -7.059948047236693114e+00
-5.315324919535520998e+00 4.634976556553025873e+00 6.667616904004351142e+00
4.020745955357547530e+00 1.129884651840874987e+01 -3.792298787385409931e+00
3.699404647510495359e+00 1.263352165443094322e+01 6.321625751805013849e+00
1.259206880380967597e+01 1.242880534107047907e+01 1.588286300394853079e+00
1.250150128155262230e+01 1.554134401666185994e+01 -6.196224459285047947e-01
8.034058198011598151e+00 1.278171529074660562e+01 1.084882419697173539e+01
-2.717836876814317293e+00 6.087925270012849666e+00 7.728176185034759449e+00
4.358060080950174608e+00 9.831181901824541214e+00 5.736672754099342519e+00
1.260593031139062425e+01 1.665836274458077426e+01 1.001874961213429671e+00
4.878333902656403431e+00 4.861106580213588657e+00 -3.007235821567171730e+00
1.177363438318898226e+01 1.772132797644130875e+01 -3.485001473055630239e+00
1.076135459185945464e+01 1.203174692684351399e+01 7.613183270682833736e+00
1.113228274900245651e+01 1.184735492057332529e+01 6.951769377362992053e+00
3.160826254477246522e+00 1.876566056054478349e+00 -4.310391002006181971e+00
2.838141327095260458e+00 1.559613921612191056e+01 1.363987030347827911e+01
1.249846427943068505e+01 7.212508786153600582e+00 -6.428190754632359116e-01
-4.923327955673969747e+00 6.636754610031049495e+00 6.896985269080332159e+00
3.500872428270210612e+00 7.927824313164230752e+00 -4.131563330001924328e+00
1.212186992145409015e+01 1.097187552341855188e+01 -2.449861920969242490e+00
1.132370077093877114e+01 4.502983632828771121e+00 6.571057734918875681e+00
9.657778657911434195e+00 1.472481116425187864e+01 -7.017368325311672095e+00
2.488250340752628631e+00 1.145992598104952620e+01 7.092785718978575460e+00
-8.966299968265806442e+00 8.876549616624716421e+00 2.057116151735395970e+00
7.688223753234946223e+00 2.604650606900230425e+00 1.113697323003564854e+01
-5.995864779465282624e+00 6.376128929508274368e+00 6.197068546197917804e+00
5.237618874564077487e+00 5.214292910852092788e+00 -2.557956140543987456e+00
-5.215116498591763516e+00 2.002050598885936239e+01 -9.083820735307657657e+00
-4.705606068920342722e+00 4.544509620993073540e+00 7.012508966687635237e+00
6.342609925603418297e+00 7.480478558065407624e-01 1.472625247283031458e+00
9.497683510479573599e+00 1.436212713239992445e+00 -7.199126135777555113e+00
5.959385410571431396e-02 2.023648242522129692e+01 1.413282462400453632e+01
5.090887425877725470e+00 8.696539388038292628e+00 -2.752793893249650736e+00
8.643711553224274979e+00 2.045291940297408928e+01 -8.056485644026054160e+00
4.317814353950123696e+00 5.346565480565957706e+00 5.776775344740669560e+00
5.215477144781787366e+00 5.898400472437157482e+00 4.692674543746466753e+00
-2.064002567672047928e+00 1.504165967995439956e+01 7.844273480843193092e+00
1.177732351145190215e+01 1.960031539502913134e+01 5.514094865647645172e+00
6.935095112289370256e+00 1.858266847496808793e+01 1.170141151150932757e+01
-3.579193848558622104e+00 1.498951110760349614e+01 -1.003365399568282612e+01
-2.674577197349668811e+00 1.670523174752310069e+01 7.737576836265356306e+00
3.570271759172623849e+00 2.910902018396675395e+00 6.420602250195526217e+00
8.727360259092694861e+00 4.140995392109965145e+00 -7.979964052277253472e+00
-9.453686060248564615e+00 1.304671031819583682e+01 -3.268020143861025129e-01
-5.879207383256757069e+00 5.764768593654307161e+00 -8.571955790871113479e+00
3.959397854869028066e+00 1.178527435714273253e+01 6.107745834868715029e+00
1.163628817745633448e+01 1.064226516662673561e+01 -3.824883039239368010e+00
-1.521793186482267357e+00 1.162172012889257644e-01 -1.074771461334652045e+01
-9.468343337253067205e+00 1.683075266368667400e+01 -5.830260067403838509e-01
1.910739257035014571e+00 8.166750665721252966e-01 -1.100284229237642641e+01
-4.907414368465176757e+00 1.467913229723364488e+01 6.905708037613270456e+00
1.570139954964890672e+00 1.431798800802419791e+01 -4.778508146967358705e+00
1.108404422208306928e+00 7.909773528581560242e+00 -1.104013557562108439e+01
1.151569680877936186e+01 1.098048964848336917e+00 6.154607618039918293e+00
-8.158340834352635795e+00 1.511625320308569975e+01 -5.865695990154803141e+00
6.990320760701870917e+00 1.444973789803033704e+01 1.166274050972127618e+01
1.222039270888578599e+01 1.494133210358312169e+01 -2.086602156836790289e+00
-2.006436688266048485e+00 7.756563156631568035e+00 7.851859074303012775e+00
6.648030680066893128e-01 1.341965929092917520e+01 1.407427433929590777e+01
6.098476131665369948e+00 3.275412522935903681e+00 -9.810765258685682610e+00
1.669547553299956799e-01 8.120486490912186994e+00 -4.744626138833751838e+00
7.454240390729094834e+00 1.051834057722095395e+01 -9.001420583332635061e+00
6.030697920384363586e-01 9.351156731895322594e+00 -1.103370828046001861e+01
8.277069938900382340e+00 4.852836583821428462e+00 -8.375125004402937279e+00
5.087826738162889662e+00 1.175051060894240251e+01 -1.026395602658432793e+01
1.046054442719524324e+01 1.943900262385125544e+01 -5.976188273398960860e+00
1.513161790620971558e+00 2.029007391246126701e+01 -4.785113148355492285e+00
3.621765900771451108e+00 2.495144666609219186e+00 -4.060160782779105304e+00
-5.168251985225601253e+00 1.320855747768175092e+01 6.757003508635054168e+00
-3.383468119953723097e+00 5.279243257938867728e+00 -1.012250006963239279e+01
6.910643931139357043e+00 5.471703292815321085e+00 -9.356307124679535292e+00
4.965844940411080266e+00 2.914069424833593658e+00 -1.031090389613559211e+01
-9.110260489751343727e+00 1.635937607222260937e+01 -3.619552063720570700e+00
1.148257161036026019e+01 1.838534788853067070e+01 -4.174077861343984175e+00
-5.706230141227670138e+00 1.940990832085574525e+01 6.409334149156660665e+00
-4.725773826395165855e+00 1.161270646962164932e+01 7.002149886274737334e+00
-2.526831336913557102e+00 1.653400693258700827e+01 -1.045754515474732571e+01
1.065126217608161419e+01 6.134270211645469484e-01 -5.689833572251452587e+00
-3.581266979784632487e-01 7.050914537867328136e+00 7.891211248537032041e+00
1.473368346281916486e+00 7.414415798030772331e-01 -4.789328254037187982e+00
6.361000665161705037e+00 1.187766918491001711e+01 9.816870603175196219e-01
-6.258044429053039259e+00 1.567450143571694809e+01 -8.238677228302476507e+00
4.719480099376520243e+00 1.984620324690408211e+01 1.295493002675078564e+01
-9.187860353323477725e+00 6.969952606180176424e+00 -3.329127382397690127e+00
7.883209113853712147e+00 1.546036755087101966e+01 1.097692193852653553e+01
7.959150967235740781e-01 7.606092368649719937e+00 7.710144258302340070e+00
3.530268442290158237e+00 2.014471134532645991e+01 1.342354619169615937e+01
-7.586614140182250561e-03 9.248483981505949414e-01 -1.099488165698148734e+01
1.255473186599469315e+01 1.414601846149090214e+01 -1.367735508930691679e-01
6.277624250173739817e+00 1.455046812199530315e+01 -3.432158701576668719e-02
4.435603122037062640e+00 1.110628334664923678e+01 -3.453686506650068377e+00
2.696118217091482805e+00 1.514183135951316928e+01 6.983122928643884286e+00
-2.027477061645568401e+00 3.799621047346530833e+00 -1.061495386864791435e+01
-5.599918857630269642e+00 1.593235053805010626e+00 6.482667008396277630e+00
-8.492326172724380839e+00 6.619115923700413795e+00 -5.237239105691811503e+00
1.662216661332527323e+00 4.193559038764710145e+00 -4.766413776899620203e+00
-9.712782499787553370e-01 7.497843880860240340e+00 7.916699631991146013e+00
1.131520359103238071e+01 4.739520029263170287e+00 6.588634016274007799e+00
4.035341560029585217e+00 2.013530449116376886e+01 1.324002887208979118e+01
8.744881277973099998e+00 6.776956160310337651e+00 1.019002967077567412e+01
-6.170322167769743515e+00 1.869478644535174539e+01 -8.318808215474488676e+00
-6.499364835020815967e+00 2.072490727154602297e+01 5.780249263976249274e+00
6.303363529438350987e+00 1.931451496593320272e+01 1.365313242058468213e-01
4.895042399514566434e+00 7.062069298933622008e+00 5.132066609477869079e+00
-1.371044213659172950e+00 1.145911044226433617e+01 7.907679633488576165e+00
2.804047328221249913e+00 1.306244323082175640e+01 -1.089239932068545968e+01
3.231166331883056131e+00 9.667058250789063223e+00 -4.275958977758558710e+00
5.856130607192691073e-01 1.580401817951434040e+01 -1.103307185147995639e+01
2.082699803452237042e+00 1.791900766900335995e+01 -1.098725555624197980e+01
5.147530643793921890e+00 2.136632678408708852e+00 -2.679613113690118453e+00
5.172189060572843111e+00 1.621963393247855656e+00 4.756406637813348048e+00
-1.058811984597069378e+00 1.273872407289383890e+00 -1.084671068869763921e+01
1.241922278874814012e+01 9.387168291162153011e+00 3.163433374070701465e+00
2.648495898910892876e+00 7.749671028948738716e+00 7.008991733878095154e+00
4.437098339909107736e+00 1.930532424537863179e+01 -3.452339330961046393e+00
-7.447133774682579421e+00 1.854374974488817074e+01 -6.932427815543531047e+00
6.144733663882830044e+00 2.074413235106391795e+01 2.644366872333585583e+00
1.519453391475343862e+00 9.727336661662825179e+00 1.394611390564857700e+01
1.168965663508331332e+01 1.585339267592088852e+01 5.739806665187984436e+00
-7.628132427936846760e+00 5.903667130831698806e+00 -6.687593810690389162e+00
1.100816685589841359e+00 4.477660392979248449e+00 -4.812956408661110963e+00
3.855968753287316808e+00 1.547998634487432845e+01 -1.066689390540832250e+01
4.942977296350847816e+00 5.524608632114320628e+00 5.070736501826591969e+00
1.247595809782822140e+00 1.250798035972854549e+00 7.589184319351692132e+00
3.496552897728357756e+00 6.030938496997551468e+00 -4.134035852297894387e+00
8.042124194137608484e+00 6.367396792582162846e+00 1.084186652931235173e+01
3.960859640770372447e+00 5.492894494021811624e+00 -3.835855508910110512e+00
6.351119479939402623e+00 9.184139918691633042e+00 6.340870690272767396e-01
3.255698034767398497e+00 1.324299635510604034e+01 6.643457226821590567e+00
3.652463617604670088e+00 7.235108622478303886e+00 -4.041340583920932872e+00
6.340071151441659225e+00 8.509803099415810479e+00 4.734673544506908249e-01
2.235133368787515895e+00 6.860611369724976427e+00 -4.651179215456178184e+00
-9.466686464863729000e+00 1.799784155840620414e+01 -1.443214778265707210e+00
